1.00000000  0.00000000
0.98377425  0.00815503
0.96756959  0.01532110
0.95138996  0.02167180
0.93523929  0.02735118
0.91912150  0.03247811
0.90304050  0.03714994
0.88700013  0.04144575
0.87100427  0.04542912
0.85505673  0.04915062
0.83916131  0.05264998
0.82332181  0.05595793
0.80754198  0.05909774
0.79182552  0.06208673
0.77617617  0.06493742
0.76059759  0.06765851
0.74509341  0.07025581
0.72966727  0.03570420
0.71432274  0.03725629
0.69906339  0.03876707
0.68389276  0.04023438
0.66881431  0.04165601
0.65383153  0.04302977
0.63894785  0.04435363
0.62416665  0.04562577
0.60949132  0.04684467
0.59492516  0.04800905
0.58047150  0.04911804
0.56613357  0.05017101
0.55191462  0.05116770
0.53781782  0.05210810
0.52384633  0.05299248
0.51000326  0.05382133
0.49629168  0.05459532
0.48271464  0.05531525
0.46927515  0.05598202
0.45597616  0.05659657
0.44282057  0.05715987
0.42981131  0.05767281
0.41695119  0.05813624
0.40424302  0.05855089
0.39168956  0.05891736
0.37929355  0.05923611
0.36705763  0.05950742
0.35498448  0.05973136
0.34307668  0.05990786
0.33133678  0.06003665
0.31976730  0.06011728
0.30837070  0.06014915
0.29714941  0.06013150
0.28610583  0.06006347
0.27524227  0.05994408
0.26456105  0.05977230
0.25406442  0.05954705
0.24375457  0.05926724
0.23363367  0.05893182
0.22370387  0.05853979
0.21396721  0.05809025
0.20442574  0.05758242
0.19508143  0.05701568
0.18593625  0.05638957
0.17699205  0.05570385
0.16825073  0.05495848
0.15971406  0.05415371
0.15138380  0.05328998
0.14326170  0.05236802
0.13534938  0.05138884
0.12764849  0.05035368
0.12016060  0.04926405
0.11288724  0.04812172
0.10582989  0.04692866
0.09898998  0.04568710
0.09236892  0.04439943
0.08596803  0.04306823
0.07978863  0.04169621
0.07383197  0.04028622
0.06809923  0.03884118
0.06259159  0.03736405
0.05731015  0.03585784
0.05225598  0.03432551
0.04743009  0.03277003
0.04283346  0.03119425
0.03846699  0.02960094
0.03433158  0.02799275
0.03042805  0.02637215
0.02675718  0.02474147
0.02331971  0.02310280
0.02011631  0.02145806
0.01714764  0.01980895
0.01441427  0.01815694
0.01191678  0.01650328
0.00965563  0.01484895
0.00763129  0.01319479
0.00584415  0.01154136
0.00429460  0.00988903
0.00298290  0.00823804
0.00190934  0.00658842
0.00107413  0.00494005
0.00047743  0.00329273
0.00011937  0.00164617
0.00000000  0.00000000
0.00011937  -0.00097292
0.00047743  -0.00194565
0.00107413  -0.00291801
0.00190934  -0.00388981
0.00298290  -0.00486085
0.00429460  -0.00583098
0.00584415  -0.00679999
0.00763129  -0.00776769
0.00965563  -0.00873392
0.01191678  -0.00969846
0.01441427  -0.01066112
0.01714764  -0.01162171
0.02011631  -0.01257999
0.02331971  -0.01353573
0.02675718  -0.01448868
0.03042805  -0.01543856
0.03433158  -0.01638503
0.03846699  -0.01732776
0.04283346  -0.01826634
0.04743009  -0.01920034
0.05225598  -0.02012924
0.05731015  -0.02105246
0.06259159  -0.02196940
0.06809923  -0.02287932
0.07383197  -0.02378144
0.07978863  -0.02467489
0.08596803  -0.02555870
0.09236892  -0.02643182
0.09898998  -0.02729310
0.10582989  -0.02814131
0.11288724  -0.02897510
0.12016060  -0.02979306
0.12764849  -0.03059367
0.13534938  -0.03137534
0.14326170  -0.03213639
0.15138380  -0.03287508
0.15971406  -0.03358961
0.16825073  -0.03427811
0.17699205  -0.03493872
0.18593625  -0.03556951
0.19508143  -0.03616855
0.20442574  -0.03673392
0.21396721  -0.03726373
0.22370387  -0.03775614
0.23363367  -0.03820932
0.24375457  -0.03862156
0.25406442  -0.03899122
0.26456105  -0.03931677
0.27524227  -0.03959682
0.28610583  -0.03983010
0.29714941  -0.04001549
0.30837070  -0.04015207
0.31976730  -0.04023908
0.33133678  -0.04027593
0.34307668  -0.04026226
0.35498448  -0.04019790
0.36705763  -0.04008284
0.37929355  -0.03991735
0.39168956  -0.03970183
0.40424302  -0.03943690
0.41695119  -0.03912334
0.42981131  -0.03876213
0.44282057  -0.03835437
0.45597616  -0.03790133
0.46927515  -0.03740435
0.48271464  -0.03686488
0.49629168  -0.03628445
0.51000326  -0.03566462
0.52384633  -0.03500692
0.53781782  -0.03431292
0.55191462  -0.03358412
0.56613357  -0.03282192
0.58047150  -0.03202767
0.59492516  -0.03120253
0.60949132  -0.03034754
0.62416665  -0.02946358
0.63894785  -0.02855133
0.65383153  -0.02761127
0.66881431  -0.02664367
0.68389276  -0.02564862
0.69906339  -0.02462600
0.71432274  -0.02357554
0.72966727  -0.02249680
0.74509341  -0.04405150
0.76059759  -0.04218256
0.77617617  -0.04021582
0.79182552  -0.03814544
0.80754198  -0.03596543
0.82332181  -0.03366982
0.83916131  -0.03125289
0.85505673  -0.02870939
0.87100427  -0.02603489
0.88700013  -0.02322607
0.90304050  -0.02028124
0.91912150  -0.01720073
0.93523929  -0.01398755
0.95138996  -0.01064798
0.96756959  -0.00719237
0.98377425  -0.00363599
1.00000000  -0.00000000
