1.00000000  0.00000000
0.98377425  0.01439739
0.96756959  0.02697832
0.95138996  0.03806299
0.93523929  0.04791629
0.91912150  0.05675618
0.90304050  0.06476074
0.88700013  0.07207438
0.87100427  0.07881310
0.85505673  0.08506917
0.83916131  0.09091510
0.82332181  0.09640725
0.80754198  0.10158854
0.79182552  0.10649122
0.77617617  0.11113899
0.76059759  0.11554880
0.74509341  0.11973247
0.72966727  0.04025625
0.71432274  0.04201020
0.69906339  0.04371788
0.68389276  0.04537684
0.66881431  0.04698456
0.65383153  0.04853856
0.63894785  0.05003653
0.62416665  0.05147640
0.60949132  0.05285644
0.59492516  0.05417518
0.58047150  0.05543160
0.56613357  0.05662501
0.55191462  0.05775506
0.53781782  0.05882173
0.52384633  0.05982531
0.51000326  0.06076634
0.49629168  0.06164553
0.48271464  0.06246379
0.46927515  0.06322210
0.45597616  0.06392152
0.44282057  0.06456311
0.42981131  0.06514787
0.41695119  0.06567673
0.40424302  0.06615052
0.39168956  0.06656989
0.37929355  0.06693534
0.36705763  0.06724716
0.35498448  0.06750545
0.34307668  0.06771009
0.33133678  0.06786077
0.31976730  0.06795696
0.30837070  0.06799797
0.29714941  0.06798294
0.28610583  0.06791086
0.27524227  0.06778063
0.26456105  0.06759105
0.25406442  0.06734091
0.24375457  0.06702895
0.23363367  0.06665398
0.22370387  0.06621485
0.21396721  0.06571053
0.20442574  0.06514013
0.19508143  0.06450293
0.18593625  0.06379840
0.17699205  0.06302626
0.16825073  0.06218646
0.15971406  0.06127927
0.15138380  0.06030517
0.14326170  0.05926501
0.13534938  0.05815988
0.12764849  0.05699120
0.12016060  0.05576068
0.11288724  0.05447031
0.10582989  0.05312232
0.09898998  0.05171922
0.09236892  0.05026373
0.08596803  0.04875876
0.07978863  0.04720739
0.07383197  0.04561282
0.06809923  0.04397838
0.06259159  0.04230742
0.05731015  0.04060335
0.05225598  0.03886953
0.04743009  0.03710932
0.04283346  0.03532596
0.03846699  0.03352259
0.03433158  0.03170220
0.03042805  0.02986762
0.02675718  0.02802148
0.02331971  0.02616617
0.02011631  0.02430386
0.01714764  0.02243648
0.01441427  0.02056572
0.01191678  0.01869298
0.00965563  0.01681941
0.00763129  0.01494594
0.00584415  0.01307322
0.00429460  0.01120171
0.00298290  0.00933164
0.00190934  0.00746308
0.00107413  0.00559591
0.00047743  0.00372990
0.00011937  0.00186474
0.00000000  0.00000000
0.00011937  -0.00110209
0.00047743  -0.00220397
0.00107413  -0.00330542
0.00190934  -0.00440621
0.00298290  -0.00550613
0.00429460  -0.00660499
0.00584415  -0.00770254
0.00763129  -0.00879858
0.00965563  -0.00989291
0.01191678  -0.01098528
0.01441427  -0.01207547
0.01714764  -0.01316325
0.02011631  -0.01424836
0.02331971  -0.01533053
0.02675718  -0.01640947
0.03042805  -0.01748484
0.03433158  -0.01855628
0.03846699  -0.01962340
0.04283346  -0.02068574
0.04743009  -0.02174278
0.05225598  -0.02279395
0.05731015  -0.02383860
0.06259159  -0.02487601
0.06809923  -0.02590538
0.07383197  -0.02692580
0.07978863  -0.02793628
0.08596803  -0.02893572
0.09236892  -0.02992295
0.09898998  -0.03089664
0.10582989  -0.03185540
0.11288724  -0.03279772
0.12016060  -0.03372198
0.12764849  -0.03462647
0.13534938  -0.03550938
0.14326170  -0.03636883
0.15138380  -0.03720282
0.15971406  -0.03800934
0.16825073  -0.03878627
0.17699205  -0.03953151
0.18593625  -0.04024286
0.19508143  -0.04091817
0.20442574  -0.04155526
0.21396721  -0.04215199
0.22370387  -0.04270629
0.23363367  -0.04321610
0.24375457  -0.04367949
0.25406442  -0.04409461
0.26456105  -0.04445976
0.27524227  -0.04477335
0.28610583  -0.04503396
0.29714941  -0.04524035
0.30837070  -0.04539149
0.31976730  -0.04548651
0.33133678  -0.04552479
0.34307668  -0.04550590
0.35498448  -0.04542969
0.36705763  -0.04529616
0.37929355  -0.04510561
0.39168956  -0.04485853
0.40424302  -0.04455562
0.41695119  -0.04419779
0.42981131  -0.04378615
0.44282057  -0.04332196
0.45597616  -0.04280666
0.46927515  -0.04224180
0.48271464  -0.04162903
0.49629168  -0.04097008
0.51000326  -0.04026671
0.52384633  -0.03952071
0.53781782  -0.03873381
0.55191462  -0.03790776
0.56613357  -0.03704413
0.58047150  -0.03614446
0.59492516  -0.03521008
0.60949132  -0.03424216
0.62416665  -0.03324172
0.63894785  -0.03220953
0.65383153  -0.03114614
0.66881431  -0.03005187
0.68389276  -0.02892683
0.69906339  -0.02777090
0.71432274  -0.02658378
0.72966727  -0.02536500
0.74509341  -0.07507414
0.76059759  -0.07204037
0.77617617  -0.06882850
0.79182552  -0.06542709
0.80754198  -0.06182428
0.82332181  -0.05800813
0.83916131  -0.05396697
0.85505673  -0.04968978
0.87100427  -0.04516686
0.88700013  -0.04039026
0.90304050  -0.03535478
0.91912150  -0.03005863
0.93523929  -0.02450466
0.95138996  -0.01870145
0.96756959  -0.01266477
0.98377425  -0.00641921
1.00000000  -0.00000000
