1.00000000  0.00000000
0.97849652  0.00314870
0.95725002  0.00611681
0.93626108  0.00892860
0.91553014  0.01160694
0.89505751  0.01417270
0.87484340  0.01664430
0.85488788  0.01903751
0.83519093  0.02136543
0.81575242  0.02363848
0.79657213  0.02586457
0.77764975  0.02804934
0.75898487  0.03019631
0.74057699  0.03230725
0.72242560  0.03438238
0.70453002  0.03642066
0.68688956  0.03842009
0.66950348  0.04737948
0.65237094  0.04921303
0.63549106  0.05097691
0.61886293  0.05266943
0.60248555  0.05428883
0.58635792  0.05583345
0.57047896  0.05730183
0.55484759  0.05869280
0.53946267  0.06000558
0.52432303  0.06123974
0.50942748  0.06239528
0.49477481  0.06347261
0.48036378  0.06447246
0.46619313  0.06539597
0.45226158  0.06624450
0.43856783  0.06701971
0.42511058  0.06772341
0.41188851  0.06835754
0.39890031  0.06892414
0.38614462  0.06942523
0.37362011  0.06986279
0.36132546  0.07023876
0.34925931  0.07055487
0.33742032  0.07081276
0.32580714  0.07101382
0.31441846  0.07115926
0.30325291  0.07125002
0.29230920  0.07128682
0.28158599  0.07127013
0.27108197  0.07120020
0.26079585  0.07107700
0.25072632  0.07090036
0.24087212  0.07066989
0.23123198  0.07038507
0.22180464  0.07004522
0.21258888  0.06964958
0.20358347  0.06919738
0.19478719  0.06868778
0.18619887  0.06811999
0.17781734  0.06749326
0.16964144  0.06680695
0.16167005  0.06606054
0.15390204  0.06525368
0.14633633  0.06438619
0.13897184  0.06345811
0.13180754  0.06246971
0.12484238  0.06142153
0.11807536  0.06031433
0.11150552  0.05914917
0.10513186  0.05792734
0.09895349  0.05665044
0.09296946  0.05532029
0.08717890  0.05393897
0.08158096  0.05250878
0.07617477  0.05103224
0.07095955  0.04951203
0.06593449  0.04795100
0.06109885  0.04635214
0.05645188  0.04471850
0.05199288  0.04305322
0.04772116  0.04135947
0.04363607  0.03964039
0.03973698  0.03789910
0.03602329  0.03613865
0.03249442  0.03436196
0.02914982  0.03257185
0.02598899  0.03077097
0.02301142  0.02896176
0.02021664  0.02714650
0.01760422  0.02532720
0.01517376  0.02350566
0.01292486  0.02168344
0.01085718  0.01986183
0.00897040  0.01804188
0.00726420  0.01622437
0.00573833  0.01440986
0.00439253  0.01259867
0.00322662  0.01079091
0.00224038  0.00898647
0.00143367  0.00718509
0.00080637  0.00538635
0.00035836  0.00358969
0.00008959  0.00179448
0.00000000  0.00000000
0.00008959  -0.00106057
0.00035836  -0.00212112
0.00080637  -0.00318163
0.00143367  -0.00424209
0.00224038  -0.00530247
0.00322662  -0.00636276
0.00439253  -0.00742294
0.00573833  -0.00848300
0.00726420  -0.00954291
0.00897040  -0.01060264
0.01085718  -0.01166217
0.01292486  -0.01272145
0.01517376  -0.01378041
0.01760422  -0.01483899
0.02021664  -0.01589708
0.02301142  -0.01695453
0.02598899  -0.01801120
0.02914982  -0.01906686
0.03249442  -0.02012126
0.03602329  -0.02117405
0.03973698  -0.02222487
0.04363607  -0.02327324
0.04772116  -0.02431864
0.05199288  -0.02536042
0.05645188  -0.02639787
0.06109885  -0.02743016
0.06593449  -0.02845636
0.07095955  -0.02947544
0.07617477  -0.03048624
0.08158096  -0.03148748
0.08717890  -0.03247779
0.09296946  -0.03345565
0.09895349  -0.03441943
0.10513186  -0.03536741
0.11150552  -0.03629773
0.11807536  -0.03720847
0.12484238  -0.03809758
0.13180754  -0.03896294
0.13897184  -0.03980237
0.14633633  -0.04061362
0.15390204  -0.04139441
0.16167005  -0.04214242
0.16964144  -0.04285532
0.17781734  -0.04353082
0.18619887  -0.04416661
0.19478719  -0.04476047
0.20358347  -0.04531023
0.21258888  -0.04581382
0.22180464  -0.04626925
0.23123198  -0.04667469
0.24087212  -0.04702843
0.25072632  -0.04732895
0.26079585  -0.04757489
0.27108197  -0.04776506
0.28158599  -0.04789851
0.29230920  -0.04797447
0.30325291  -0.04799240
0.31441846  -0.04795198
0.32580714  -0.04785311
0.33742032  -0.04769587
0.34925931  -0.04748058
0.36132546  -0.04720776
0.37362011  -0.04687807
0.38614462  -0.04649236
0.39890031  -0.04605162
0.41188851  -0.04555693
0.42511058  -0.04500948
0.43856783  -0.04441049
0.45226158  -0.04376123
0.46619313  -0.04306291
0.48036378  -0.04231675
0.49477481  -0.04152384
0.50942748  -0.04068516
0.52432303  -0.03980154
0.53946267  -0.03887362
0.55484759  -0.03790183
0.57047896  -0.03688635
0.58635792  -0.03582711
0.60248555  -0.03472376
0.61886293  -0.03357571
0.63549106  -0.03238206
0.65237094  -0.03114169
0.66950348  -0.02985326
0.68688956  -0.02409000
0.70453002  -0.02270692
0.72242560  -0.02129304
0.74057699  -0.01984924
0.75898487  -0.01837673
0.77764975  -0.01687725
0.79657213  -0.01535314
0.81575242  -0.01380748
0.83519093  -0.01224428
0.85488788  -0.01066856
0.87484340  -0.00908661
0.89505751  -0.00750600
0.91553014  -0.00593586
0.93626108  -0.00438688
0.95725002  -0.00287149
0.97849652  -0.00140388
1.00000000  -0.00000000
